author,repo,tag,extension,file_count,line_count,category
scverse,scanpy,1.8.0.dev0,0,5,126408,test
scverse,scanpy,1.8.0.dev0,h5,3,232,test
scverse,scanpy,1.8.0.dev0,tsv,2,355,test
scverse,scanpy,1.8.0.dev0,mtx,1,15,test
scverse,scanpy,1.8.0.dev0,gz,4,4030,test
scverse,scanpy,1.8.0.dev0,json,1,1,test
scverse,scanpy,1.8.0.dev0,csv,3,9759,test
scverse,scanpy,1.8.0.dev0,r,2,82,test
scverse,scanpy,1.8.1,yml,5,155,other
scverse,scanpy,1.8.1,no_extension,24,1691,test
scverse,scanpy,1.8.1,yaml,1,27,other
scverse,scanpy,1.8.1,py,151,40280,other
scverse,scanpy,1.8.1,md,5,88,other
scverse,scanpy,1.8.1,toml,1,136,other
scverse,scanpy,1.8.1,rst,61,2702,doc
scverse,scanpy,1.8.1,sample,13,790,other
scverse,scanpy,1.8.1,idx,1,6205,other
scverse,scanpy,1.8.1,pack,1,318511,other
scverse,scanpy,1.8.1,png,227,52650,test
scverse,scanpy,1.8.1,svg,2,146,doc
scverse,scanpy,1.8.1,h5ad,1,9128,other
scverse,scanpy,1.8.1,txt,6,934,other
scverse,scanpy,1.8.1,pkl,3,154,test
scverse,scanpy,1.8.1,0,5,126408,test
scverse,scanpy,1.8.1,h5,3,232,test
scverse,scanpy,1.8.1,tsv,2,355,test
scverse,scanpy,1.8.1,mtx,1,15,test
scverse,scanpy,1.8.1,gz,4,4030,test
scverse,scanpy,1.8.1,json,1,1,test
scverse,scanpy,1.8.1,csv,3,9759,test
scverse,scanpy,1.8.1,r,2,82,test
scverse,scanpy,1.8.2,yml,5,155,other
scverse,scanpy,1.8.2,no_extension,24,1695,test
scverse,scanpy,1.8.2,yaml,1,27,other
scverse,scanpy,1.8.2,py,152,40388,other
scverse,scanpy,1.8.2,md,5,88,other
scverse,scanpy,1.8.2,toml,1,136,other
scverse,scanpy,1.8.2,rst,62,2730,doc
scverse,scanpy,1.8.2,sample,13,790,other
scverse,scanpy,1.8.2,idx,1,6205,other
scverse,scanpy,1.8.2,pack,1,318511,other
scverse,scanpy,1.8.2,png,227,52541,test
scverse,scanpy,1.8.2,svg,2,146,doc
scverse,scanpy,1.8.2,h5ad,1,9128,other
scverse,scanpy,1.8.2,txt,6,934,other
scverse,scanpy,1.8.2,pkl,3,154,test
scverse,scanpy,1.8.2,0,5,126408,test
scverse,scanpy,1.8.2,h5,3,232,test
scverse,scanpy,1.8.2,tsv,2,355,test
scverse,scanpy,1.8.2,mtx,1,15,test
scverse,scanpy,1.8.2,gz,4,4030,test
scverse,scanpy,1.8.2,json,1,1,test
scverse,scanpy,1.8.2,csv,3,9759,test
scverse,scanpy,1.8.2,r,2,82,test
scverse,scanpy,1.9.0,yml,5,156,other
scverse,scanpy,1.9.0,no_extension,24,1674,test
scverse,scanpy,1.9.0,yaml,1,30,other
scverse,scanpy,1.9.0,py,159,42349,other
scverse,scanpy,1.9.0,md,64,2773,test
scverse,scanpy,1.9.0,toml,1,152,other
scverse,scanpy,1.9.0,sample,13,790,other
scverse,scanpy,1.9.0,idx,1,6205,other
scverse,scanpy,1.9.0,pack,1,318511,other
scverse,scanpy,1.9.0,rst,4,336,doc
scverse,scanpy,1.9.0,png,243,63771,test
scverse,scanpy,1.9.0,svg,2,146,doc
scverse,scanpy,1.9.0,h5ad,1,9128,other
scverse,scanpy,1.9.0,txt,6,934,other
scverse,scanpy,1.9.0,pkl,3,154,test
scverse,scanpy,1.9.0,0,5,126408,test
scverse,scanpy,1.9.0,h5,3,232,test
scverse,scanpy,1.9.0,tsv,2,355,test
scverse,scanpy,1.9.0,mtx,1,15,test
scverse,scanpy,1.9.0,gz,4,4030,test
scverse,scanpy,1.9.0,json,1,1,test
scverse,scanpy,1.9.0,csv,3,9759,test
scverse,scanpy,1.9.0,r,2,82,test
scverse,scanpy,1.9.0.dev0,yml,5,155,other
scverse,scanpy,1.9.0.dev0,no_extension,24,1672,test
scverse,scanpy,1.9.0.dev0,yaml,1,27,other
scverse,scanpy,1.9.0.dev0,py,151,40216,other
scverse,scanpy,1.9.0.dev0,md,5,88,other
scverse,scanpy,1.9.0.dev0,toml,1,137,other
scverse,scanpy,1.9.0.dev0,rst,61,2699,doc
scverse,scanpy,1.9.0.dev0,sample,13,790,other
scverse,scanpy,1.9.0.dev0,idx,1,6205,other
scverse,scanpy,1.9.0.dev0,pack,1,318511,other
scverse,scanpy,1.9.0.dev0,png,226,52402,test
scverse,scanpy,1.9.0.dev0,svg,2,146,doc
scverse,scanpy,1.9.0.dev0,h5ad,1,9128,other
scverse,scanpy,1.9.0.dev0,txt,6,934,other
scverse,scanpy,1.9.0.dev0,pkl,2,32,test
scverse,scanpy,1.9.0.dev0,0,5,126408,test
scverse,scanpy,1.9.0.dev0,h5,3,232,test
scverse,scanpy,1.9.0.dev0,tsv,2,355,test
scverse,scanpy,1.9.0.dev0,mtx,1,15,test
scverse,scanpy,1.9.0.dev0,gz,4,4030,test
scverse,scanpy,1.9.0.dev0,json,1,1,test
scverse,scanpy,1.9.0.dev0,csv,3,9759,test
scverse,scanpy,1.9.0.dev0,r,2,82,test
scverse,scanpy,1.9.1,yml,5,156,other
scverse,scanpy,1.9.1,no_extension,24,1670,test
scverse,scanpy,1.9.1,yaml,1,30,other
scverse,scanpy,1.9.1,py,159,42365,other
scverse,scanpy,1.9.1,md,65,2782,test
scverse,scanpy,1.9.1,toml,1,150,other
scverse,scanpy,1.9.1,sample,13,790,other
scverse,scanpy,1.9.1,idx,1,6205,other
scverse,scanpy,1.9.1,pack,1,318511,other
scverse,scanpy,1.9.1,rst,4,325,doc
scverse,scanpy,1.9.1,png,243,63771,test
scverse,scanpy,1.9.1,svg,2,146,doc
scverse,scanpy,1.9.1,h5ad,1,9128,other
scverse,scanpy,1.9.1,txt,6,934,other
scverse,scanpy,1.9.1,pkl,3,154,test
scverse,scanpy,1.9.1,0,5,126408,test
scverse,scanpy,1.9.1,h5,3,232,test
scverse,scanpy,1.9.1,tsv,2,355,test
scverse,scanpy,1.9.1,mtx,1,15,test
scverse,scanpy,1.9.1,gz,4,4030,test
scverse,scanpy,1.9.1,json,1,1,test
scverse,scanpy,1.9.1,csv,3,9759,test
scverse,scanpy,1.9.1,r,2,82,test
scverse,scanpy,1.9.2,yml,5,159,other
scverse,scanpy,1.9.2,no_extension,24,1673,test
scverse,scanpy,1.9.2,yaml,1,30,other
scverse,scanpy,1.9.2,py,159,42475,other
scverse,scanpy,1.9.2,md,66,2791,test
scverse,scanpy,1.9.2,toml,1,163,other
scverse,scanpy,1.9.2,sample,13,790,other
scverse,scanpy,1.9.2,idx,1,6205,other
scverse,scanpy,1.9.2,pack,1,318511,other
scverse,scanpy,1.9.2,rst,4,325,doc
scverse,scanpy,1.9.2,png,243,63849,test
scverse,scanpy,1.9.2,svg,2,146,doc
scverse,scanpy,1.9.2,h5ad,1,9128,other
scverse,scanpy,1.9.2,txt,6,934,other
scverse,scanpy,1.9.2,pkl,3,154,test
scverse,scanpy,1.9.2,0,5,126408,test
scverse,scanpy,1.9.2,h5,4,310,test
scverse,scanpy,1.9.2,tsv,2,355,test
scverse,scanpy,1.9.2,mtx,1,15,test
scverse,scanpy,1.9.2,gz,4,4030,test
scverse,scanpy,1.9.2,json,1,1,test
scverse,scanpy,1.9.2,csv,3,9759,test
scverse,scanpy,1.9.2,r,2,82,test
scverse,scanpy,1.9.3,yml,5,159,other
scverse,scanpy,1.9.3,no_extension,24,1672,test
scverse,scanpy,1.9.3,yaml,1,30,other
scverse,scanpy,1.9.3,py,159,42478,other
scverse,scanpy,1.9.3,md,67,2798,test
scverse,scanpy,1.9.3,toml,1,163,other
scverse,scanpy,1.9.3,sample,13,790,other
scverse,scanpy,1.9.3,idx,1,6205,other
scverse,scanpy,1.9.3,pack,1,318511,other
scverse,scanpy,1.9.3,rst,4,325,doc
scverse,scanpy,1.9.3,png,243,63849,test
scverse,scanpy,1.9.3,svg,2,146,doc
scverse,scanpy,1.9.3,h5ad,1,9128,other
scverse,scanpy,1.9.3,txt,6,934,other
scverse,scanpy,1.9.3,pkl,3,154,test
scverse,scanpy,1.9.3,0,5,126408,test
scverse,scanpy,1.9.3,h5,4,310,test
scverse,scanpy,1.9.3,tsv,2,355,test
scverse,scanpy,1.9.3,mtx,1,15,test
scverse,scanpy,1.9.3,gz,4,4030,test
scverse,scanpy,1.9.3,json,1,1,test
scverse,scanpy,1.9.3,csv,3,9759,test
scverse,scanpy,1.9.3,r,2,82,test
scverse,scanpy,1.9.4,yml,7,262,other
scverse,scanpy,1.9.4,no_extension,24,1673,test
scverse,scanpy,1.9.4,yaml,1,26,other
scverse,scanpy,1.9.4,md,68,2817,test
scverse,scanpy,1.9.4,toml,1,191,other
scverse,scanpy,1.9.4,sample,13,790,other
scverse,scanpy,1.9.4,idx,1,6205,other
scverse,scanpy,1.9.4,pack,1,318511,other
scverse,scanpy,1.9.4,py,162,42541,other
scverse,scanpy,1.9.4,rst,4,325,doc
scverse,scanpy,1.9.4,png,243,63849,test
scverse,scanpy,1.9.4,svg,2,146,doc
scverse,scanpy,1.9.4,h5ad,1,9128,other
scverse,scanpy,1.9.4,txt,6,934,other
scverse,scanpy,1.9.4,pkl,3,154,test
scverse,scanpy,1.9.4,0,5,126408,test
scverse,scanpy,1.9.4,h5,4,310,test
scverse,scanpy,1.9.4,tsv,2,355,test
scverse,scanpy,1.9.4,mtx,1,15,test
scverse,scanpy,1.9.4,gz,4,4030,test
scverse,scanpy,1.9.4,json,1,1,test
scverse,scanpy,1.9.4,csv,3,9759,test
scverse,scanpy,1.9.4,r,2,82,test
scverse,scanpy,1.9.5,yml,7,262,other
scverse,scanpy,1.9.5,no_extension,24,1670,test
scverse,scanpy,1.9.5,yaml,1,26,other
scverse,scanpy,1.9.5,md,69,2826,test
scverse,scanpy,1.9.5,toml,1,191,other
scverse,scanpy,1.9.5,sample,13,790,other
scverse,scanpy,1.9.5,idx,1,6205,other
scverse,scanpy,1.9.5,pack,1,318511,other
scverse,scanpy,1.9.5,py,162,42538,other
scverse,scanpy,1.9.5,rst,4,325,doc
scverse,scanpy,1.9.5,png,243,63849,test
scverse,scanpy,1.9.5,svg,2,146,doc
scverse,scanpy,1.9.5,h5ad,1,9128,other
scverse,scanpy,1.9.5,txt,6,934,other
scverse,scanpy,1.9.5,pkl,3,154,test
scverse,scanpy,1.9.5,0,5,126408,test
scverse,scanpy,1.9.5,h5,4,310,test
scverse,scanpy,1.9.5,tsv,2,355,test
scverse,scanpy,1.9.5,mtx,1,15,test
scverse,scanpy,1.9.5,gz,4,4030,test
scverse,scanpy,1.9.5,json,1,1,test
scverse,scanpy,1.9.5,csv,3,9759,test
scverse,scanpy,1.9.5,r,2,82,test
scverse,scanpy,1.9.6,yml,8,311,other
scverse,scanpy,1.9.6,no_extension,24,1671,test
scverse,scanpy,1.9.6,yaml,1,26,other
scverse,scanpy,1.9.6,md,70,2856,test
scverse,scanpy,1.9.6,toml,1,190,other
scverse,scanpy,1.9.6,sample,13,790,other
scverse,scanpy,1.9.6,idx,1,6205,other
scverse,scanpy,1.9.6,pack,1,318511,other
scverse,scanpy,1.9.6,py,161,42519,other
scverse,scanpy,1.9.6,rst,4,325,doc
scverse,scanpy,1.9.6,png,244,63973,test
scverse,scanpy,1.9.6,svg,2,146,doc
scverse,scanpy,1.9.6,h5ad,1,9128,other
scverse,scanpy,1.9.6,txt,6,934,other
scverse,scanpy,1.9.6,pkl,3,154,test
scverse,scanpy,1.9.6,0,5,126408,test
scverse,scanpy,1.9.6,h5,4,310,test
scverse,scanpy,1.9.6,tsv,2,355,test
scverse,scanpy,1.9.6,mtx,1,15,test
scverse,scanpy,1.9.6,gz,4,4030,test
scverse,scanpy,1.9.6,json,1,1,test
scverse,scanpy,1.9.6,csv,3,9759,test
scverse,scanpy,1.9.6,r,2,82,test
scverse,scanpy,1.9.7,yml,8,311,other
scverse,scanpy,1.9.7,no_extension,24,1673,test
scverse,scanpy,1.9.7,yaml,1,26,other
scverse,scanpy,1.9.7,md,71,2870,test
scverse,scanpy,1.9.7,toml,1,190,other
scverse,scanpy,1.9.7,sample,13,790,other
scverse,scanpy,1.9.7,idx,1,6205,other
scverse,scanpy,1.9.7,pack,1,318511,other
scverse,scanpy,1.9.7,py,162,42561,other
scverse,scanpy,1.9.7,rst,4,325,doc
scverse,scanpy,1.9.7,png,244,63892,test
scverse,scanpy,1.9.7,svg,2,146,doc
scverse,scanpy,1.9.7,h5ad,1,9128,other
scverse,scanpy,1.9.7,txt,6,934,other
scverse,scanpy,1.9.7,pkl,3,154,test
scverse,scanpy,1.9.7,0,5,126408,test
scverse,scanpy,1.9.7,h5,4,310,test
scverse,scanpy,1.9.7,tsv,2,355,test
scverse,scanpy,1.9.7,mtx,1,15,test
scverse,scanpy,1.9.7,gz,4,4030,test
scverse,scanpy,1.9.7,json,1,1,test
scverse,scanpy,1.9.7,csv,3,9759,test
scverse,scanpy,1.9.7,r,2,82,test
scverse,scanpy,1.9.8,yml,8,311,other
scverse,scanpy,1.9.8,no_extension,24,1675,test
scverse,scanpy,1.9.8,yaml,1,26,other
scverse,scanpy,1.9.8,md,72,2878,test
scverse,scanpy,1.9.8,toml,1,190,other
scverse,scanpy,1.9.8,sample,13,790,other
scverse,scanpy,1.9.8,idx,1,6205,other
scverse,scanpy,1.9.8,pack,1,318511,other
scverse,scanpy,1.9.8,py,162,42561,other
scverse,scanpy,1.9.8,rst,4,325,doc
scverse,scanpy,1.9.8,png,244,63892,test
scverse,scanpy,1.9.8,svg,2,146,doc
scverse,scanpy,1.9.8,h5ad,1,9128,other
scverse,scanpy,1.9.8,txt,6,934,other
scverse,scanpy,1.9.8,pkl,3,154,test
scverse,scanpy,1.9.8,0,5,126408,test
scverse,scanpy,1.9.8,h5,4,310,test
scverse,scanpy,1.9.8,tsv,2,355,test
scverse,scanpy,1.9.8,mtx,1,15,test
scverse,scanpy,1.9.8,gz,4,4030,test
scverse,scanpy,1.9.8,json,1,1,test
scverse,scanpy,1.9.8,csv,3,9759,test
scverse,scanpy,1.9.8,r,2,82,test
scverse,scanpy,docs,no_extension,17,464,doc
scverse,scanpy,docs,yml,1,8,other
scverse,scanpy,docs,sh,1,30,other
scverse,scanpy,docs,md,1,9,other
scverse,scanpy,docs,in,1,3,other
scverse,scanpy,docs,ini,1,4,test
scverse,scanpy,docs,rst,11,616,doc
scverse,scanpy,docs,txt,9,997,other
scverse,scanpy,docs,cfg,1,9,other
scverse,scanpy,docs,py,57,18679,other
scverse,scanpy,docs,sample,13,790,other
scverse,scanpy,docs,idx,1,6205,other
scverse,scanpy,docs,pack,1,318511,other
scverse,scanpy,docs,pkl,2,32,test
