quality_attribute,keyword,matched_word,sentence,source,filename,author,repo,version,wiki,url
Testability,test,tested,It’s also a good idea to comment on how you tested the changes and,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=It%E2%80%99s%20also%20a%20good%20idea%20to%20comment%20on%20how%20you%20tested%20the%20changes%20and
Testability,test,test,"it sees a new PR, it creates a new batch that will test everything defined in",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=it%20sees%20a%20new%20PR%2C%20it%20creates%20a%20new%20batch%20that%20will%20test%20everything%20defined%20in
Testability,test,tests,"also run all the tests such as for query, batch, and ci after merging it with",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=also%20run%20all%20the%20tests%20such%20as%20for%20query%2C%20batch%2C%20and%20ci%20after%20merging%20it%20with
Testability,log,logs,logs for your PR at [ci,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=logs%20for%20your%20PR%20at%20%5Bci
Testability,test,tests,There should also be tests either added or existing to make sure the,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=There%20should%20also%20be%20tests%20either%20added%20or%20existing%20to%20make%20sure%20the
Testability,test,test,"For example, a change to test whether Batch doesn’t crash when a",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=For%20example%2C%20a%20change%20to%20test%20whether%20Batch%20doesn%E2%80%99t%20crash%20when%20a
Testability,test,test,user gives a bad input should have a test with bad inputs,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=user%20gives%20a%20bad%20input%20should%20have%20a%20test%20with%20bad%20inputs
Testability,test,tests,"latest changes, and rerun all of the tests with the new version of main",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=latest%20changes%2C%20and%20rerun%20all%20of%20the%20tests%20with%20the%20new%20version%20of%20main
Testability,log,logs,and which updates the Batch and Query change logs: `hail/python/hail/docs/change_log,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=and%20which%20updates%20the%20Batch%20and%20Query%20change%20logs%3A%20%60hail/python/hail/docs/change_log
Testability,log,logs,The change logs should comprise all the,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=The%20change%20logs%20should%20comprise%20all%20the
Testability,log,log,git log 0,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=git%20log%200
Usability,feedback,feedback,"wrong to do something higher on the list, but it might be a slower feedback loop",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=wrong%20to%20do%20something%20higher%20on%20the%20list%2C%20but%20it%20might%20be%20a%20slower%20feedback%20loop
Availability,error,error,an error because the history on your fork is no longer a prefix of your local,MatchSource.DOCS,dev-docs/git-practices.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/git-practices.md#:~:text=an%20error%20because%20the%20history%20on%20your%20fork%20is%20no%20longer%20a%20prefix%20of%20your%20local
Deployability,upgrade,upgrades,"requires upgrading a dependency, it is helpful to put the dependency upgrades",MatchSource.DOCS,dev-docs/git-practices.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/git-practices.md#:~:text=requires%20upgrading%20a%20dependency%2C%20it%20is%20helpful%20to%20put%20the%20dependency%20upgrades
Integrability,depend,dependency,"requires upgrading a dependency, it is helpful to put the dependency upgrades",MatchSource.DOCS,dev-docs/git-practices.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/git-practices.md#:~:text=requires%20upgrading%20a%20dependency%2C%20it%20is%20helpful%20to%20put%20the%20dependency%20upgrades
Modifiability,config,configured,You can check which origins you have configured by running `git remote -v`,MatchSource.DOCS,dev-docs/git-practices.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/git-practices.md#:~:text=You%20can%20check%20which%20origins%20you%20have%20configured%20by%20running%20%60git%20remote%20-v%60
Modifiability,rewrite,rewrites,Doing so rewrites the commit history of the PR and causes GitHub to lose,MatchSource.DOCS,dev-docs/git-practices.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/git-practices.md#:~:text=Doing%20so%20rewrites%20the%20commit%20history%20of%20the%20PR%20and%20causes%20GitHub%20to%20lose
Availability,echo,echo,echo $zone,MatchSource.DOCS,dev-docs/google-cloud-cookbook.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/google-cloud-cookbook.md#:~:text=echo%20%24zone
Testability,test,test,The reader is recommended to test the snippet before use,MatchSource.DOCS,dev-docs/google-cloud-cookbook.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/google-cloud-cookbook.md#:~:text=The%20reader%20is%20recommended%20to%20test%20the%20snippet%20before%20use
Performance,perform,performing,performing joint-calling,MatchSource.DOCS,dev-docs/gvs.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/gvs.md#:~:text=performing%20joint-calling
Availability,robust,robustly,"Upon this foundation, we have built tools for robustly",MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=Upon%20this%20foundation%2C%20we%20have%20built%20tools%20for%20robustly
Availability,robust,robust,"The VDS Combiner is a robust,",MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=The%20VDS%20Combiner%20is%20a%20robust%2C
Deployability,deploy,deploying,Hail team began deploying a Python package named `hail` to [PyPI](https://pypi,MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=Hail%20team%20began%20deploying%20a%20Python%20package%20named%20%60hail%60%20to%20%5BPyPI%5D%28https%3A//pypi
Deployability,pipeline,pipeline,"Users use the Hail Query Python library to write a ""pipeline"" to analyze their data",MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=Users%20use%20the%20Hail%20Query%20Python%20library%20to%20write%20a%20%22pipeline%22%20to%20analyze%20their%20data
Deployability,pipeline,pipeline,library sends this pipeline to a compiler written in Scala,MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=library%20sends%20this%20pipeline%20to%20a%20compiler%20written%20in%20Scala
Deployability,pipeline,pipeline,The compiler converts the pipeline into,MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=The%20compiler%20converts%20the%20pipeline%20into
Deployability,pipeline,pipeline,"A pipeline typically reads a dataset, processes it, and",MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=A%20pipeline%20typically%20reads%20a%20dataset%2C%20processes%20it%2C%20and
Deployability,pipeline,pipeline,If a pipeline,MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=If%20a%20pipeline
Deployability,deploy,deployment,"- a Kubernetes deployment (which defines the command to run, how much CPU is needed, what",MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=-%20a%20Kubernetes%20deployment%20%28which%20defines%20the%20command%20to%20run%2C%20how%20much%20CPU%20is%20needed%2C%20what
Energy Efficiency,schedul,schedules,is) schedules jobs on an,MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=is%29%20schedules%20jobs%20on%20an
Integrability,message,messages,The team Zulip channel and private messages,MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=The%20team%20Zulip%20channel%20and%20private%20messages
Integrability,interface,interface,"In November of 2016, the Hail command-line interface was eliminated and a Python interface was",MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=In%20November%20of%202016%2C%20the%20Hail%20command-line%20interface%20was%20eliminated%20and%20a%20Python%20interface%20was
Integrability,interface,interface,"In October of 2018, the Hail Python interface was modified, in a backwards-incompatible way",MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=In%20October%20of%202018%2C%20the%20Hail%20Python%20interface%20was%20modified%2C%20in%20a%20backwards-incompatible%20way
Integrability,interface,interface,"new Python interface was named ""Hail 0",MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=new%20Python%20interface%20was%20named%20%22Hail%200
Integrability,interface,interface,"The old Python interface was retroactively named ""Hail",MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=The%20old%20Python%20interface%20was%20retroactively%20named%20%22Hail
Integrability,depend,depend,"Moreover, jobs may depend on the files written",MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=Moreover%2C%20jobs%20may%20depend%20on%20the%20files%20written
Integrability,depend,dependencies,"The job dependencies are allowed to form any [directed, acyclic",MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=The%20job%20dependencies%20are%20allowed%20to%20form%20any%20%5Bdirected%2C%20acyclic
Integrability,interface,interface,Hail FS is an filesystem-like interface which supports both local file systems and three of the,MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=Hail%20FS%20is%20an%20filesystem-like%20interface%20which%20supports%20both%20local%20file%20systems%20and%20three%20of%20the
Integrability,rout,route,All incoming traffic passes through either gateway or internal-gateway which route requests to,MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=All%20incoming%20traffic%20passes%20through%20either%20gateway%20or%20internal-gateway%20which%20route%20requests%20to
Modifiability,variab,variables,"environment variables are set, etc",MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=environment%20variables%20are%20set%2C%20etc
Performance,scalab,scalable-in-variants,"horizontally-scalable-in-variants, and tree-scalable-in-samples tool for creating a VDS from one or",MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=horizontally-scalable-in-variants%2C%20and%20tree-scalable-in-samples%20tool%20for%20creating%20a%20VDS%20from%20one%20or
Performance,perform,performance,- C++ is the aspirational language of high-performance services and the Hail Query compiler and run-time,MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=-%20C%2B%2B%20is%20the%20aspirational%20language%20of%20high-performance%20services%20and%20the%20Hail%20Query%20compiler%20and%20run-time
Performance,concurren,concurrency,html) for concurrency which is built on,MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=html%29%20for%20concurrency%20which%20is%20built%20on
Security,access,access,"Beginning in early 2020, beta users were given access to Hail Batch",MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=Beginning%20in%20early%202020%2C%20beta%20users%20were%20given%20access%20to%20Hail%20Batch
Security,access,accessible,- a Kubernetes service (which defines which ports are accessible),MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=-%20a%20Kubernetes%20service%20%28which%20defines%20which%20ports%20are%20accessible%29
Security,access,access,access to their databases,MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=access%20to%20their%20databases
Security,access,accessible,"The default namespace contains our ""production"" services and is accessible to the outside world at",MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=The%20default%20namespace%20contains%20our%20%22production%22%20services%20and%20is%20accessible%20to%20the%20outside%20world%20at
Security,access,accessible,accessible at https://internal,MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=accessible%20at%20https%3A//internal
Testability,test,tests,CI runs the tests for every pull request (PR) into the,MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=CI%20runs%20the%20tests%20for%20every%20pull%20request%20%28PR%29%20into%20the
Testability,test,tests,"main any pull request that both passes the tests and has at least one ""approving"" review and no",MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=main%20any%20pull%20request%20that%20both%20passes%20the%20tests%20and%20has%20at%20least%20one%20%22approving%22%20review%20and%20no
Testability,test,tests,CI uses Hail Batch to run the tests,MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=CI%20uses%20Hail%20Batch%20to%20run%20the%20tests
Testability,test,test,"- one Cloud SQL instance with a production database, ephemeral pull-request-test databases, and a",MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=-%20one%20Cloud%20SQL%20instance%20with%20a%20production%20database%2C%20ephemeral%20pull-request-test%20databases%2C%20and%20a
Testability,log,logs,- logs for basically anything can be found in [GCP Logs](https://console,MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=-%20logs%20for%20basically%20anything%20can%20be%20found%20in%20%5BGCP%20Logs%5D%28https%3A//console
Testability,log,logs,com/logs),MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=com/logs%29
Testability,test,test,Every developer and every pull request test job also has a namespace,MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=Every%20developer%20and%20every%20pull%20request%20test%20job%20also%20has%20a%20namespace
Usability,simpl,simple,"Some properties are quite simple, such as the",MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=Some%20properties%20are%20quite%20simple%2C%20such%20as%20the
Usability,simpl,simple,re-enable simple and interactive (i,MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=re-enable%20simple%20and%20interactive%20%28i
Usability,simpl,simply,"x/) for ""templating"" which simply means",MatchSource.DOCS,dev-docs/hail-for-new-engineers.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-for-new-engineers.md#:~:text=x/%29%20for%20%22templating%22%20which%20simply%20means
Availability,error,error,and the ServiceBackend is mostly complete (it is missing a PCA implementation with clear error,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=and%20the%20ServiceBackend%20is%20mostly%20complete%20%28it%20is%20missing%20a%20PCA%20implementation%20with%20clear%20error
Availability,avail,available,"* $HAIL/ukbb-rg: UKBB genetic correlation browser configuration, available at https://ukbb-rg",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=%2A%20%24HAIL/ukbb-rg%3A%20UKBB%20genetic%20correlation%20browser%20configuration%2C%20available%20at%20https%3A//ukbb-rg
Availability,resilien,resilient,rvd: The fundamental abstraction in Spark is the resilient,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=rvd%3A%20The%20fundamental%20abstraction%20in%20Spark%20is%20the%20resilient
Availability,avail,available,"services, they are available at https://<service>",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=services%2C%20they%20are%20available%20at%20https%3A//%3Cservice%3E
Availability,avail,available,batch service is available at https://batch,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=batch%20service%20is%20available%20at%20https%3A//batch
Deployability,deploy,deployed,The Hail client libraries are deployed in the Python Package Index,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=The%20Hail%20client%20libraries%20are%20deployed%20in%20the%20Python%20Package%20Index
Deployability,configurat,configuration,"hosted Spark service), Hail service authorization, Hail configuration,",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=hosted%20Spark%20service%29%2C%20Hail%20service%20authorization%2C%20Hail%20configuration%2C
Deployability,deploy,deployed,collection of microservices that are deployed on Kubernetes (K8s) and,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=collection%20of%20microservices%20that%20are%20deployed%20on%20Kubernetes%20%28K8s%29%20and
Deployability,pipeline,pipeline,The Hail Query interface is lazy: executing a pipeline builds an intermediate representation,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=The%20Hail%20Query%20interface%20is%20lazy%3A%20executing%20a%20pipeline%20builds%20an%20intermediate%20representation
Deployability,configurat,configuration,"configuration for a container to execute, including image, inputs,",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=configuration%20for%20a%20container%20to%20execute%2C%20including%20image%2C%20inputs%2C
Deployability,deploy,deployment,* $HAIL/hail/python/hailtop/config: user and deployment configuration library,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=%2A%20%24HAIL/hail/python/hailtop/config%3A%20user%20and%20deployment%20configuration%20library
Deployability,configurat,configuration,* $HAIL/tls: for TLS configuration and deployment,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=%2A%20%24HAIL/tls%3A%20for%20TLS%20configuration%20and%20deployment
Deployability,configurat,configuration,* $HAIL/blog: blog configuration,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=%2A%20%24HAIL/blog%3A%20blog%20configuration
Deployability,deploy,deployment,"yaml: the Hail build, test and deployment configuration",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=yaml%3A%20the%20Hail%20build%2C%20test%20and%20deployment%20configuration
Deployability,configurat,configuration,"* $HAIL/ukbb-rg: UKBB genetic correlation browser configuration, available at https://ukbb-rg",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=%2A%20%24HAIL/ukbb-rg%3A%20UKBB%20genetic%20correlation%20browser%20configuration%2C%20available%20at%20https%3A//ukbb-rg
Deployability,deploy,deployment,"authentication, deployment configuration, etc",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=authentication%2C%20deployment%20configuration%2C%20etc
Deployability,pipeline,pipelines,When Hail generates Spark pipelines to,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=When%20Hail%20generates%20Spark%20pipelines%20to
Deployability,deploy,deployment,config`: to manage user and deployment configuration,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=config%60%3A%20to%20manage%20user%20and%20deployment%20configuration
Deployability,continuous,continuous,* ci: We've implemented our own continuous integration and continuous,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=%2A%20ci%3A%20We%27ve%20implemented%20our%20own%20continuous%20integration%20and%20continuous
Deployability,deploy,deployed,deployed (CI/CD) system,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=deployed%20%28CI/CD%29%20system
Deployability,deploy,deployment,"CI handles deployment of managed services, while unmanaged services",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=CI%20handles%20deployment%20of%20managed%20services%2C%20while%20unmanaged%20services
Deployability,deploy,deployed,are deployed by hand using their respective Makefiles,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=are%20deployed%20by%20hand%20using%20their%20respective%20Makefiles
Integrability,interface,interfaces,provide Python interfaces,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=provide%20Python%20interfaces
Integrability,interface,interface,`hail` provides the Hail Query interface,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=%60hail%60%20provides%20the%20Hail%20Query%20interface
Integrability,interface,interface,batch` provides the batch interface,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=batch%60%20provides%20the%20batch%20interface
Integrability,interface,interface,"The `hail` module is implemented in $HAIL/hail/python/hail, this is the Hail Query Python interface",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=The%20%60hail%60%20module%20is%20implemented%20in%20%24HAIL/hail/python/hail%2C%20this%20is%20the%20Hail%20Query%20Python%20interface
Integrability,interface,interface,The Hail Query interface is lazy: executing a pipeline builds an intermediate representation,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=The%20Hail%20Query%20interface%20is%20lazy%3A%20executing%20a%20pipeline%20builds%20an%20intermediate%20representation
